store_name,address,business_hours,Cleaned_Address,Longitude,Latitude
セルフ小平SS / (有)吉田商事,東京都小平市仲町200,['0:00~23:59'],東京都小平市仲町200,139.487045,35.731697
セルフ福生SS / 出光リテール販売(株),東京都福生市熊川350,['04:00~27:00'],東京都福生市熊川350,139.335724,35.720444
環七十条SS / (株)東日本宇佐美,東京都北区上十条5-5-1,['0:00~23:59'],東京都北区上十条5-5-1,139.717117,35.764595
セルフ目白通りSS / 出光リテール販売(株),東京都豊島区南長崎6-4-1,['0:00~23:59'],東京都豊島区南長崎6-4-1,139.678497,35.729156
新青梅たなしSS / (株)東日本宇佐美,東京都西東京市芝久保町5-5-41,['0:00~23:59'],東京都西東京市芝久保町5-5-41,139.528473,35.734367
セルフ永代通り木場SS / (株)東日本宇佐美,東京都江東区木場2-7-1,['06:00~21:00'],東京都江東区木場2-7-1,139.802979,35.669765
ステージ21国分寺SS / 武蔵石油(株),東京都国分寺市南町1-14-12,['0:00~23:59'],東京都国分寺市南町1-14-12,139.484711,35.699749
オブリステーション東青梅 / 三愛リテールサービス(株),東京都青梅市師岡町4-13-3,['0:00~23:59'],東京都青梅市師岡町4-13-3,139.286133,35.788277
オブリプラーザ下馬 / 三愛リテールサービス(株),東京都世田谷区下馬1-20-9,['08:00~20:00'],東京都世田谷区下馬1-20-9,139.681885,35.639706
久留米SS / (有)貫井商事,東京都東久留米市大門町1-1-22,['06:00~24:00'],東京都東久留米市大門町1-1-22,139.537369,35.762859
大蔵SS / (株)ENEOSジェネレーションズ,東京都世田谷区砧3-1-1,['0:00~23:59'],東京都世田谷区砧3-1-1,139.615005,35.635151
西伊興SS / (有)セイウン,東京都足立区西伊興2-1-20,['08:00~19:30'],東京都足立区西伊興2-1-20,139.779251,35.794243
オートイン大門店 / 金桝石油(株),東京都青梅市大門2-183-11,['07:00~23:00'],東京都青梅市大門2-183-11,139.292404,35.794983
レインボーブリッジ芝浦SS / (株)東日本宇佐美,東京都港区海岸3-7-13,['07:00~19:00'],東京都港区海岸3-7-13,139.752258,35.636414
柴又SS / (有)関森,東京都葛飾区柴又4-36-18,['06:30~20:30'],東京都葛飾区柴又4-36-18,139.87912,35.75013
村山SS / (株)指田商事,東京都武蔵村山市学園5-32-3,['06:00~21:00'],東京都武蔵村山市学園5-32-3,139.396957,35.742802
葛西中央通りSS / 共栄石油(株),東京都江戸川区中葛西6-1-4,['07:00~23:00'],東京都江戸川区中葛西6-1-4,139.864151,35.65926
聖蹟桜ヶ丘SS / (同)タモツエナジー,東京都日野市百草290-1,['0:00~23:59'],東京都日野市百草290-1,139.425232,35.650002
多摩ニュータウンSS / (株)山藤石油店,東京都八王子市松木33-14,['04:00~27:00'],東京都八王子市松木33-14,139.394135,35.624878
国立SS / (株)田辺石油商会,東京都国立市富士見台2-44-4,['07:00~21:00'],東京都国立市富士見台2-44-4,139.441284,35.686836
グリーンプラザ久留米SS / 武蔵石油(株),東京都東久留米市前沢4-5-3,['0:00~23:59'],東京都東久留米市前沢4-5-3,139.513199,35.743649
上野毛SS / 日米石油(株),東京都世田谷区上野毛2-6-20,['0:00~23:59'],東京都世田谷区上野毛2-6-20,139.638962,35.610073
広尾SS / 日新石油(株),東京都渋谷区広尾5-1-34,['07:30~20:00'],東京都渋谷区広尾5-1-34,139.71875,35.649071
赤羽環八SS / (株)三田商店,東京都北区赤羽北1-25-6,['08:00~20:00'],東京都北区赤羽北1-25-6,139.715561,35.786633
武蔵村山市役所前SS / (株)波多野石油,東京都武蔵村山市中央3-2-2,['06:30~20:00'],東京都武蔵村山市中央3-2-2,139.388489,35.755177
府中SS / (株)荒木,東京都府中市緑町3-7-1,['07:30~20:00'],東京都府中市緑町3-7-1,139.493347,35.670277
Dr.Drive 高輪店 / (株)ENEOSフロンティア,東京都港区高輪2-18-10,['08:00~20:00'],東京都港区高輪2-18-10,139.74028,35.640011
八王子美山SS / 菱美産業(株),東京都八王子市美山町1855,['07:00~20:30'],東京都八王子市美山町1855,139.250122,35.689602
コミュニティーストア行船SS / 行船石油(株),東京都江戸川区北葛西2-10-25,['0:00~23:59'],東京都江戸川区北葛西2-10-25,139.856949,35.671406
セルフ17号板橋本町SS / (株)東日本宇佐美,東京都板橋区本町40-6,['0:00~23:59'],東京都板橋区本町40-6,139.70697,35.758312
江古田SS / 渋谷石油(株),東京都中野区野方4-41-22,['07:00~22:00'],東京都中野区野方4-41-22,139.655945,35.722691
パークタウン光が丘SS / 間嶋運送(有),東京都練馬区高松5-10-3,['06:30~20:00'],東京都練馬区高松5-10-3,139.621658,35.756554
駒沢SS / 東洋油脂(株),東京都世田谷区深沢6-3-1,['08:00~20:00'],東京都世田谷区深沢6-3-1,139.654678,35.623165
シンエネ昭島SS / シンエネ商事(株),東京都昭島市拝島町1-17-26,['06:00~24:00'],東京都昭島市拝島町1-17-26,139.345657,35.707794
セルフ碑文谷SS / 昭和礦油(株),東京都目黒区碑文谷5-14-18,['07:00~22:00'],東京都目黒区碑文谷5-14-18,139.682327,35.621845
セルフ高島屋前SS / ヤマヒロ(株),東京都渋谷区千駄ケ谷5-28-6,['0:00~23:59'],東京都渋谷区千駄ケ谷5-28-6,139.703903,35.684647
セルフ柴又SS / (株)ナガイ,東京都葛飾区柴又2-21-13,['07:00~22:00'],東京都葛飾区柴又2-21-13,139.869751,35.759785
セルフ光が丘SS / 関東礦油(株),東京都練馬区田柄3-13-7,['07:00~23:00'],東京都練馬区田柄3-13-7,139.636307,35.757996
セルフ福生ナンバーワンSS / ヤマヒロ(株),東京都福生市加美平2-19-1,['0:00~23:59'],東京都福生市加美平2-19-1,139.322739,35.751755
町田山崎SS / 関東礦油(株),東京都町田市木曽東4-32-39,['07:00~23:00'],東京都町田市木曽東4-32-39,139.427444,35.567886
セルフ船堀SS / 関東礦油(株),東京都江戸川区船堀5-6-5,['0:00~23:59'],東京都江戸川区船堀5-6-5,139.869766,35.684452
セルフ一之江SS / ヤマヒロ(株),東京都江戸川区西一之江2-13-10,['0:00~23:59'],東京都江戸川区西一之江2-13-10,139.880341,35.702496
井草メイティSS / 出光リテール販売(株),東京都杉並区井草1-33-7,['0:00~23:59'],東京都杉並区井草1-33-7,139.622131,35.727535
せるふ武蔵野SS / ヤマヒロ(株),東京都武蔵野市八幡町1-6-14,['0:00~23:59'],東京都武蔵野市八幡町1-6-14,139.554901,35.716682
セルフ上板橋SS / イタバシ(株),東京都板橋区桜川3-25-12,['0:00~23:59'],東京都板橋区桜川3-25-12,139.672073,35.761742
セルフ調布インターSS / 関東礦油(株),東京都調布市下石原1-9-1,['0:00~23:59'],東京都調布市下石原1-9-1,139.537369,35.65741
セルフ天王洲SS / 東和興産(株),東京都品川区東品川1-18-5,['07:00~21:00'],東京都品川区東品川1-18-5,139.745682,35.621452
セルフ東坂下SS / 平岩石油販売(株),東京都板橋区東坂下1-4-1,['07:00~22:00'],東京都板橋区東坂下1-4-1,139.695374,35.780895
足立入谷SS / (株)東日本宇佐美,東京都足立区入谷4-20-5,['0:00~23:59'],東京都足立区入谷4-20-5,139.759628,35.80542
平井大橋SS / 深野石油販売(株),東京都江戸川区平井6-41-12,['07:00~20:00'],東京都江戸川区平井6-41-12,139.843842,35.710114
セルフ石川SS / 出光リテール販売(株),東京都八王子市石川町507-1,['0:00~23:59'],東京都八王子市石川町507-1,139.366241,35.680756
セルフコンコース陣馬SS / (株)ムラタ,東京都八王子市大楽寺町195-1,['06:00~24:00'],東京都八王子市大楽寺町195-1,139.285202,35.677509
立川北SS / 出光リテール販売(株),東京都立川市曙町2-35-2,['08:00~20:00'],東京都立川市曙町2-35-2,139.414612,35.70277
ひばりヶ丘SS / (株)一光,東京都東久留米市学園町2-1-27,['07:00~20:00'],東京都東久留米市学園町2-1-27,139.533371,35.749092
セルフ羽田SS / (株)鈴美商事,東京都大田区羽田旭町3-1,['0:00~23:59'],東京都大田区羽田旭町3-1,139.746628,35.551792
セルフ大森R15SS / 東和興産(株),東京都大田区大森中1-17-22,['01:00~24:00'],東京都大田区大森中1-17-22,139.731186,35.569729
セルフ多摩川SS / (株)鈴美商事,東京都大田区矢口3-8-12,['0:00~23:59'],東京都大田区矢口3-8-12,139.696991,35.560349
池尻SS / 明光石油(株),東京都目黒区東山3-15-1,['08:00~20:00'],東京都目黒区東山3-15-1,139.684723,35.65052
大南SS / 出光リテール販売(株),東京都武蔵村山市大南2-44-2,['0:00~23:59'],東京都武蔵村山市大南2-44-2,139.404037,35.741352
セルフさくら小金井SS / 出光リテール販売(株),東京都小金井市貫井南町1-8-18,['07:00~22:00'],東京都小金井市貫井南町1-8-18,139.498001,35.690445
セルフ多摩SS / 出光リテール販売(株),東京都多摩市乞田646,['07:00~23:00'],東京都多摩市乞田646,139.439133,35.631859
プリテール光が丘SS / (株)吉田商店,東京都練馬区高松5-17-7,['0:00~23:59'],東京都練馬区高松5-17-7,139.620316,35.76123
セルフ荻窪SS / 出光リテール販売(株),東京都杉並区今川4-21-10,['03:00~26:00'],東京都杉並区今川4-21-10,139.597061,35.716824
セルフ町田森野SS / 出光リテール販売(株),東京都町田市森野6-4-3,['07:00~22:00'],東京都町田市森野6-4-3,139.427551,35.553581
志村SS / 日米石油(株),東京都板橋区志村1-12-19,['0:00~23:59'],東京都板橋区志村1-12-19,139.696075,35.775002
上北沢SS / (株)山藤石油店,東京都世田谷区上北沢4-23-18,['0:00~23:59'],東京都世田谷区上北沢4-23-18,139.620804,35.670872
府中ウェストSS / ユニオン石油(株),東京都府中市美好町2-3,['0:00~23:59'],東京都府中市美好町2-3,139.466339,35.672985
野崎SS / 武蔵石油(株),東京都三鷹市野崎3-24-10,['0:00~23:59'],東京都三鷹市野崎3-24-10,139.540253,35.68145
EneJet多摩SS / (株)札幌タヤス,東京都町田市小野路町3128-1,['0:00~23:59'],東京都町田市小野路町3128-1,139.441208,35.601997
東麻布SS / 中外石油(株),東京都港区東麻布2-33-7,['07:00~20:00'],東京都港区東麻布2-33-7,139.739319,35.656136
ルート16号横田SS / エネクスフリート(株),東京都西多摩郡瑞穂町むさし野3-2-1,['0:00~23:59'],東京都西多摩郡瑞穂町むさし野3-2-1,139.342178,35.760265
オートイン千ヶ瀬店 / 金桝石油(株),東京都青梅市千ケ瀬町4-313-2,['06:00~24:00'],東京都青梅市千ケ瀬町4-313-2,139.270828,35.78603
東神田SS / (有)セイウン,東京都千代田区東神田1-8-12,['08:00~19:00'],東京都千代田区東神田1-8-12,139.779343,35.694157
新花畑SS / 河原実業(株),東京都足立区神明南1-11-10,['07:00~21:00'],東京都足立区神明南1-11-10,139.828079,35.789413
(株)ダイワエナジー,東京都足立区入谷7-5-3,['07:30~19:00'],東京都足立区入谷7-5-3,139.761948,35.797611
セルフ八王子鑓水SS / ミンバイ石油(株),東京都八王子市鑓水1400,['0:00~23:59'],東京都八王子市鑓水1400,139.345444,35.61488
葛西インターSS / 共栄石油(株),東京都江戸川区南葛西2-4-2,['0:00~23:59'],東京都江戸川区南葛西2-4-2,139.872803,35.655659
谷原SS / (株)ENEOSジェネレーションズ,東京都練馬区高松6-27-1,['04:00~27:00'],東京都練馬区高松6-27-1,139.620438,35.757538
久留米ニュータウンSS / (株)ENEOSジェネレーションズ,東京都小平市大沼町4-50-1,['04:00~27:00'],東京都小平市大沼町4-50-1,139.502396,35.741245
八王子インターSS / ネクサスエナジー(株),東京都八王子市左入町697-1,['0:00~23:59'],東京都八王子市左入町697-1,139.334198,35.678513
瑞穂バイパスSS / (株)ENEOSジェネレーションズ,東京都西多摩郡瑞穂町富士山栗原新田253-1,['0:00~23:59'],東京都西多摩郡瑞穂町富士山栗原新田253-1,139.347336,35.784878
八王子戸吹SS / (株)ENEOSジェネレーションズ,東京都八王子市戸吹町1469-1,['0:00~23:59'],東京都八王子市戸吹町1469-1,139.2892,35.707138
新宿都庁南公園通りSS / 青木石油商事(株),東京都新宿区西新宿3-5-1,['07:00~20:00'],東京都新宿区西新宿3-5-1,139.691925,35.686855
Dr.Drive セルフ環七大田店 / 日新石油(株),東京都大田区南馬込3-37-5,['0:00~23:59'],東京都大田区南馬込3-37-5,139.720078,35.583836
足立谷在家SS / 青木石油商事(株),東京都足立区西新井7-19-15,['07:00~20:00'],東京都足立区西新井7-19-15,139.772797,35.78204
瑞江SS / (株)タジマ,東京都江戸川区西瑞江3-25-4,['07:30~20:00'],東京都江戸川区西瑞江3-25-4,139.890533,35.686649
セルフ東京一SS / (有)芦田商店,東京都江戸川区谷河内2-10-13,['07:00~20:00'],東京都江戸川区谷河内2-10-13,139.900558,35.701973
日ノ出SS / (有)田中石油店,東京都西多摩郡日の出町平井2678,['07:30~19:00'],東京都西多摩郡日の出町平井2678,139.256088,35.747704
鹿浜SS / (株)エノモト,東京都足立区鹿浜1-10-14,['08:00~20:00'],東京都足立区鹿浜1-10-14,139.75061,35.778538
Dr.Drive セルフ西芝浦SS / (株)サントーコー,東京都港区芝浦3-14-10,['0:00~23:59'],東京都港区芝浦3-14-10,139.747665,35.642529
Dr.Drive セルフ芝公園SS / (株)サントーコー,東京都港区芝公園4-6-13,['0:00~23:59'],東京都港区芝公園4-6-13,139.74556,35.655968
あきる野インターSS / 田口石油(株),東京都あきる野市油平193-1,['04:00~26:00'],東京都あきる野市油平193-1,139.287933,35.72414
板橋センターSS / (株)飯田商店,東京都板橋区板橋3-9-4,['07:00~21:00'],東京都板橋区板橋3-9-4,139.710037,35.751701
セルフ谷在家SS / ヤジマ石油(株),東京都足立区谷在家1-18-8,['0:00~23:59'],東京都足立区谷在家1-18-8,139.770203,35.787251
セルフ日本橋SS / ヤマヒロ(株),東京都中央区日本橋小網町18-12,['07:00~22:00'],東京都中央区日本橋小網町18-12,139.779373,35.685001
セルフ赤坂SS / ヤマヒロ(株),東京都港区元赤坂1-1-8,['0:00~23:59'],東京都港区元赤坂1-1-8,139.734344,35.678165
白金SS / (株)渡邊油化,東京都港区高輪3-5-17,['07:00~22:00'],東京都港区高輪3-5-17,139.731461,35.633656
セルフ目白台SS / ヤマヒロ(株),東京都文京区目白台2-14-11,['0:00~23:59'],東京都文京区目白台2-14-11,139.723038,35.718777
セルフ千束SS / 出光リテール販売(株),東京都台東区千束4-10-8,['0:00~23:59'],東京都台東区千束4-10-8,139.797256,35.724396
セルフ永代橋SS / ヤマヒロ(株),東京都江東区永代1-14-30,['0:00~23:59'],東京都江東区永代1-14-30,139.790131,35.675159
セルフ有明SS / 昭和礦油(株),東京都江東区有明1-2-18,['0:00~23:59'],東京都江東区有明1-2-18,139.79451,35.640404
セルフ千住SS / 出光リテール販売(株),東京都足立区千住河原町1-7,['0:00~23:59'],東京都足立区千住河原町1-7,139.797333,35.743023
元狭山SS / (有)川口商店,東京都西多摩郡瑞穂町二本木781,['07:00~20:30'],東京都西多摩郡瑞穂町二本木781,139.360809,35.788567
セルフ調布ヶ丘SS / ヤマヒロ(株),東京都調布市調布ケ丘2-1-1,['0:00~23:59'],東京都調布市調布ケ丘2-1-1,139.547897,35.654568
セルフ下連雀SS / ヤマヒロ(株),東京都三鷹市下連雀2-18-8,['07:00~23:00'],東京都三鷹市下連雀2-18-8,139.564911,35.69207
セルフラポート野火止SS / ヤマヒロ(株),東京都東久留米市下里6-5-87,['0:00~23:59'],東京都東久留米市下里6-5-87,139.500381,35.759544
八王子北野SS / ヤマヒロ(株),東京都八王子市北野町581-1,['0:00~23:59'],東京都八王子市北野町581-1,139.357742,35.648563
セルフ高田馬場SS / ヤマヒロ(株),東京都新宿区高田馬場4-32-3,['08:00~22:00'],東京都新宿区高田馬場4-32-3,139.698181,35.708794
セルフ西府SS / ヤマヒロ(株),東京都府中市本宿町1-43-1,['0:00~23:59'],東京都府中市本宿町1-43-1,139.459213,35.670486
セルフ三鷹新川SS / ヤマヒロ(株),東京都三鷹市新川2-10-24,['0:00~23:59'],東京都三鷹市新川2-10-24,139.575867,35.677708
セルフ武蔵村山SS / ヤマヒロ(株),東京都武蔵村山市伊奈平5-88-1,['0:00~23:59'],東京都武蔵村山市伊奈平5-88-1,139.371429,35.741394
セルフ北砂SS / イタバシ(株),東京都江東区北砂2-1-28,['0:00~23:59'],東京都江東区北砂2-1-28,139.827164,35.678066
BY調布深大寺SS / ヤマヒロ(株),東京都調布市深大寺北町1-2-4,['0:00~23:59'],東京都調布市深大寺北町1-2-4,139.545456,35.673523
BY青梅SS / ヤマヒロ(株),東京都青梅市野上町2-284-1,['0:00~23:59'],東京都青梅市野上町2-284-1,139.290695,35.795036
麻布SS / (株)共和ショップス,東京都港区東麻布2-30-6,['08:00~21:30'],東京都港区東麻布2-30-6,139.741302,35.655613
白金プラチナ通りSS / 丸新石油(株),東京都港区白金台5-4-8,['08:00~20:00'],東京都港区白金台5-4-8,139.721512,35.641788
プレステージ東品川SS / 東和興産(株),東京都品川区東品川3-16-17,['08:00~20:00'],東京都品川区東品川3-16-17,139.747864,35.614067
セルフ尾竹橋SS / (株)共栄オーメック,東京都荒川区町屋6-32-24,['07:00~21:00'],東京都荒川区町屋6-32-24,139.786667,35.751667
アイスペース深大寺SS / 田村産業(有),東京都調布市深大寺東町5-1-1,['07:00~22:00'],東京都調布市深大寺東町5-1-1,139.555481,35.670429
セルフ成瀬SS / 出光リテール販売(株),東京都町田市小川2-25-6,['07:00~21:00'],東京都町田市小川2-25-6,139.47171,35.530773
セルフ玉川上水SS / 出光リテール販売(株),東京都立川市幸町5-85-5,['04:00~27:00'],東京都立川市幸町5-85-5,139.418365,35.727386
セルフコンコース元八SS / (株)ムラタ,東京都八王子市元八王子町1-471-1,['05:00~24:00'],東京都八王子市元八王子町1-471-1,139.289368,35.666439
セルフコンコース楢原SS / (株)ムラタ,東京都八王子市楢原町1137,['0:00~23:59'],東京都八王子市楢原町1137,139.31395,35.676895
立川南SS / 出光リテール販売(株),東京都立川市錦町5-18-10,['07:00~22:00'],東京都立川市錦町5-18-10,139.414886,35.68697
府中緑町SS / 出光リテール販売(株),東京都府中市緑町1-17-2,['0:00~23:59'],東京都府中市緑町1-17-2,139.487213,35.672081
プリテールプロント調布SS / 田村産業(有),東京都調布市深大寺北町6-52-2,['0:00~23:59'],東京都調布市深大寺北町6-52-2,139.545746,35.681473
府中分梅SS / 出光リテール販売(株),東京都府中市分梅町3-56-1,['07:00~20:00'],東京都府中市分梅町3-56-1,139.459167,35.666962
下高井戸SS / 出光リテール販売(株),東京都杉並区下高井戸1-6-8,['07:00~21:30'],東京都杉並区下高井戸1-6-8,139.639313,35.667175
セルフおくどSS / (株)コプローサいのうえ,東京都葛飾区奥戸8-24-6,['0:00~23:59'],東京都葛飾区奥戸8-24-6,139.864059,35.738407
プリテール小平東SS / 出光リテール販売(株),東京都小平市花小金井3-31-33,['03:00~26:00'],東京都小平市花小金井3-31-33,139.516983,35.737633
セルフ環七上馬SS / (株)東日本宇佐美,東京都世田谷区上馬2-4-9,['0:00~23:59'],東京都世田谷区上馬2-4-9,139.663177,35.636917
セルフ小岩SS / (株)共栄オーメック,東京都江戸川区北小岩3-15-19,['07:00~23:00'],東京都江戸川区北小岩3-15-19,139.893143,35.73642
立川富士見SS / (株)東日本宇佐美,東京都立川市富士見町7-38-12,['0:00~23:59'],東京都立川市富士見町7-38-12,139.396027,35.691448
プロントカフェ府中SS / 田村産業(有),東京都府中市西原町2-24-1,['0:00~23:59'],東京都府中市西原町2-24-1,139.45903,35.684124
セルフ柿の木坂SS / 丸新石油(株),東京都目黒区柿の木坂2-5-4,['0:00~23:59'],東京都目黒区柿の木坂2-5-4,139.678772,35.624184
八王子元本郷SS / (株)ENEOSジェネレーションズ,東京都八王子市元本郷町1-6-1,['0:00~23:59'],東京都八王子市元本郷町1-6-1,139.321259,35.662498
練馬関町SS / (株)ENEOSジェネレーションズ,東京都練馬区関町南4-16-12,['0:00~23:59'],東京都練馬区関町南4-16-12,139.57048,35.722969
ラビングプラザSS / 佐藤商事(株),東京都国立市西1-4-6,['08:00~20:00'],東京都国立市西1-4-6,139.428543,35.69838
学園金井SS / (株)ENEOSジェネレーションズ,東京都町田市金井町2941-4,['04:00~27:00'],東京都町田市金井町2941-4,139.45369,35.568817
板橋SS / ババウチ石油(株),東京都板橋区大山金井町54-4,['07:00~21:00'],東京都板橋区大山金井町54-4,139.701614,35.745438
西新井SS / マルイシ石油(株),東京都足立区西新井5-1-2,['07:00~19:30'],東京都足立区西新井5-1-2,139.778839,35.782696
シンエネ八幡山SS / シンエネ商事(株),東京都世田谷区八幡山3-38-10,['0:00~23:59'],東京都世田谷区八幡山3-38-10,139.613602,35.66737
シンエネ板橋SS / シンエネ商事(株),東京都板橋区東山町30-2,['0:00~23:59'],東京都板橋区東山町30-2,139.68396,35.752323
あきる野多摩橋SS / 田口石油(株),東京都あきる野市平沢879,['06:00~23:00'],東京都あきる野市平沢879,139.318192,35.730198
セルフ青井SS / 河原実業(株),東京都足立区青井1-17-1,['07:00~20:00'],東京都足立区青井1-17-1,139.813812,35.773834
リバーサイド江戸川SS / 共栄石油(株),東京都江戸川区江戸川5-9-1,['06:00~22:00'],東京都江戸川区江戸川5-9-1,139.884781,35.674534
Dr.Drive 鶴川店 / (株)ENEOSフロンティア,東京都町田市能ケ谷町295-1,['08:00~20:00'],東京都町田市能ケ谷町295-1,139.480667,35.592384
国分寺西SS / (有)げんきや,東京都国分寺市西町1-12-14,['06:30~20:00'],東京都国分寺市西町1-12-14,139.435654,35.702904
ENEOSジェイクエスト町田店 / (株)ENEOSジェイクエスト,東京都町田市小山ケ丘2-2-20,['06:00~25:00'],東京都町田市小山ケ丘2-2-20,139.377029,35.60276
井荻SS / (株)山藤石油店,東京都杉並区井草3-19-19,['0:00~23:59'],東京都杉並区井草3-19-19,139.617249,35.727615
松中団地SS / (有)貫井商事,東京都立川市一番町5-1-1,['0:00~23:59'],東京都立川市一番町5-1-1,139.380356,35.730408
新宿新都心SS / 青木石油商事(株),東京都新宿区西新宿3-5-1,['08:00~18:00'],東京都新宿区西新宿3-5-1,139.691925,35.686855
Dr.Drive 下丸子店 / (株)ENEOSフロンティア,東京都大田区下丸子4-1-7,['07:30~20:00'],東京都大田区下丸子4-1-7,139.683609,35.572987
西六郷SS / (株)一色商事,東京都大田区西六郷2-14-3,['07:00~20:00'],東京都大田区西六郷2-14-3,139.706848,35.551098
Dr.Drive 馬込店 / 日新石油(株),東京都大田区南馬込4-1-2,['07:30~20:00'],東京都大田区南馬込4-1-2,139.711945,35.588097
Dr.Drive セルフ下北沢店 / (株)ENEOSフロンティア,東京都世田谷区代沢4-45-5,['0:00~23:59'],東京都世田谷区代沢4-45-5,139.665726,35.653858
大谷田SS / (有)大谷田石油,東京都足立区大谷田5-6-11,['07:00~20:00'],東京都足立区大谷田5-6-11,139.839355,35.781944
Dr.Drive セルフ南葛西店 / (株)ENEOSフロンティア,東京都江戸川区南葛西6-14-12,['0:00~23:59'],東京都江戸川区南葛西6-14-12,139.879318,35.646461
Dr.Drive 立川幸町店 / (株)ENEOSフロンティア,東京都立川市幸町1-32-1,['07:00~22:00'],東京都立川市幸町1-32-1,139.419998,35.721272
Dr.Drive カ―トピア光ケ丘SS / (株)泰正社,東京都東大和市向原2-1-7,['07:00~22:00'],東京都東大和市向原2-1-7,139.438889,35.742363
五日市第2SS / (有)私市石油店,東京都あきる野市戸倉177,['08:00~20:00'],東京都あきる野市戸倉177,139.204178,35.729961
Dr.Drive セルフカートピア東大和SS / (株)泰正社,東京都東大和市清水6-1135,['06:00~23:00'],東京都東大和市清水6-1135,139.448151,35.747829
Dr.Drive 五反田大崎SS / (株)サントーコー,東京都品川区東五反田3-20-12,['0:00~23:59'],東京都品川区東五反田3-20-12,139.73056,35.625122
Dr.Drive めじろ台店 / (株)ENEOSフロンティア,東京都八王子市めじろ台2-65-8,['08:00~21:00'],東京都八王子市めじろ台2-65-8,139.309814,35.638878
Dr.Drive セルフ下高井戸店 / (株)ENEOSフロンティア,東京都杉並区下高井戸1-11-13,['0:00~23:59'],東京都杉並区下高井戸1-11-13,139.637421,35.667553
練馬SS / (株)東日本宇佐美,東京都練馬区谷原1-9-2,['0:00~23:59'],東京都練馬区谷原1-9-2,139.619873,35.749195
セルフ谷河内SS / (有)芦田商店,東京都江戸川区谷河内1-17-25,['0:00~23:59'],東京都江戸川区谷河内1-17-25,139.896881,35.701748
Dr.Drive セルフ柿の木坂店 / (株)ENEOSフロンティア,東京都目黒区平町1-20-2,['0:00~23:59'],東京都目黒区平町1-20-2,139.678955,35.619366
セルフピュア西八王子 / コスモ石油販売(株),東京都八王子市千人町4-12-1,['0:00~23:59'],東京都八王子市千人町4-12-1,139.307327,35.655479
福生SS / (株)サカエエネルギー,東京都福生市熊川764,['08:00~20:00'],東京都福生市熊川764,139.33551,35.727909
オートインあきる野店 / 金桝石油(株),東京都あきる野市秋留1-2-1,['07:00~23:00'],東京都あきる野市秋留1-2-1,139.300552,35.723068
ルート246横浜インター / (株)キタセキ,東京都町田市鶴間5-11-33,['0:00~23:59'],東京都町田市鶴間5-11-33,139.473251,35.506016
セルフピュア東栗原 / コスモ石油販売(株),東京都足立区青井6-21-8,['0:00~23:59'],東京都足立区青井6-21-8,139.814133,35.778511
エコ平和島SS / 昭和礦油(株),東京都大田区平和島5-2-1,['08:00~22:00'],東京都大田区平和島5-2-1,139.742142,35.579948
セルフ調布SS / 日之出石油販売(株),東京都調布市下石原3-59-2,['0:00~23:59'],東京都調布市下石原3-59-2,139.536499,35.650745
セルフ市川橋SS / ヤマヒロ(株),東京都江戸川区北小岩1-19-13,['0:00~23:59'],東京都江戸川区北小岩1-19-13,139.894485,35.735725
セルフ代田橋SS / 出光リテール販売(株),東京都世田谷区大原2-27-15,['0:00~23:59'],東京都世田谷区大原2-27-15,139.656754,35.671288
セルフ松原SS / 出光リテール販売(株),東京都世田谷区松原6-42-9,['0:00~23:59'],東京都世田谷区松原6-42-9,139.648849,35.656864
セルフ阿佐ヶ谷SS / (株)新出光,東京都杉並区阿佐谷南3-9-4,['0:00~23:59'],東京都杉並区阿佐谷南3-9-4,139.631012,35.701469
セルフ小平SS / ヤマヒロ(株),東京都小平市小川東町5-2-6,['0:00~23:59'],東京都小平市小川東町5-2-6,139.465439,35.733986
セルフ弦巻SS / (株)渡邊油化,東京都世田谷区弦巻3-15-16,['0:00~23:59'],東京都世田谷区弦巻3-15-16,139.64415,35.637135
ルート11西新井SS / 出光リテール販売(株),東京都足立区西新井7-11-4,['0:00~23:59'],東京都足立区西新井7-11-4,139.770294,35.779598
セルフ大塚SS / (株)渡邊油化,東京都豊島区東池袋4-39-14,['0:00~23:59'],東京都豊島区東池袋4-39-14,139.724091,35.729473
セルフ春日町SS / イタバシ(株),東京都練馬区春日町2-4-22,['0:00~23:59'],東京都練馬区春日町2-4-22,139.649109,35.755981
セルフ等々力SS / 鈴美商事(株),東京都世田谷区等々力7-1-1,['0:00~23:59'],東京都世田谷区等々力7-1-1,139.659042,35.613899
セルフ仲原SS / 出光リテール販売(株),東京都東大和市仲原4-22-34,['07:00~23:00'],東京都東大和市仲原4-22-34,139.435944,35.742756
羽村四面道給油所 / 伊吹アポロ(株),東京都羽村市緑ケ丘2-17-25,['07:30~20:00'],東京都羽村市緑ケ丘2-17-25,139.319778,35.765488
雑色SS / 川田商事(有),東京都大田区東六郷2-8-7,['07:30~20:00'],東京都大田区東六郷2-8-7,139.716705,35.550541
セルフ八王子SS / 出光リテール販売(株),東京都八王子市子安町3-26-2,['0:00~23:59'],東京都八王子市子安町3-26-2,139.336075,35.649158
プリテールプロント高瀬橋SS / 出光リテール販売(株),東京都町田市高ケ坂6-4-3,['0:00~23:59'],東京都町田市高ケ坂6-4-3,139.462494,35.542252
セルフ本町田SS / 出光リテール販売(株),東京都町田市本町田2284,['02:00~25:00'],東京都町田市本町田2284,139.444397,35.564236
